#####################################################################################
#CompleteYeastFeatures.tab										
#
#This file was generated by David Gresham 10/13/2006
#
#To make this file I took the SGD_features.tab file and removed all features specified as CDS.
#Then I took the NotFeature.fasta file from SGD, extracted the headers and reformatted the information so the columns match the SGD_features.tab file.
#Finally I concatenated the two files and sorted them based on chromosome number, start position and end position.
#It looks like the Intergenic regions have inserted themselves at the right place, however use at your own risk.
#
#Following the SGD_features.tab file format I have included the following information:
#
#	<Primary SGDID> simply replaced with S00000000DG
#	<Feature Type> intergenic
#	<Feature name> between geneA and geneB
#	<chromosome> 
#	<start>
#	<stop>
####################################################################################

S0000000DG	intergenic		between YJL019W and YJL016W			chromosome 10		10	404863	405504					
S000003553	ORF	Uncharacterized	YJL016W		YJL017W	chromosome 10		10	405505	407190	W		1/18/06	2003-09-29|1996-07-31	Putative protein of unknown function; GFP-fusion protein localizes to the cytoplasm; conserved in closely related Saccharomyces species
S000003552	ORF	Dubious	YJL015C			chromosome 10		10	407433	407059	C		1/18/06	7/31/96	Hypothetical protein; open reading frame is located in promoter region of essential CCT3 gene encoding a subunit of the cytosolic chaperonin Cct ring complex and also overlaps uncharacterized ORF YJL016W
S0000000DG	intergenic		between YJL015C and YJL014W			chromosome 10		10	407434	407473					
S000003551	ORF	Verified	YJL014W	CCT3	TCP3|BIN2	chromosome 10	L000002270	10	407474	409078	W		1/18/06	7/31/96	"Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo"
S0000000DG	intergenic		between YJL014W and YJL013C			chromosome 10		10	409079	409408					
S000003550	ORF	Verified	YJL013C	MAD3		chromosome 10	L000003179	10	410956	409409	C		1/18/06	7/31/96	"Component of the spindle-assembly checkpoint complex, which delays the onset of anaphase in cells with defects in mitotic spindle assembly; interacts physically with the spindle checkpoint proteins Bub3p and Mad2p"
S0000000DG	intergenic		between YJL013C and YJL012C			chromosome 10		10	410957	411149					
S000003549	ORF	Verified	YJL012C	VTC4	YJL012C-A|PHM3	chromosome 10	S000007513	10	413315	411150	C		1/18/06	2004-02-17|1996-07-31	Vacuolar membrane protein involved in vacuolar polyphosphate accumulation; functions as a regulator of vacuolar H+-ATPase activity and vacuolar transporter chaperones; involved in non-autophagic vacuolar fusion
S0000000DG	intergenic		between YJL012C and YJL011C			chromosome 10		10	413316	414200					
S000003548	ORF	Verified	YJL011C	RPC17		chromosome 10		10	414686	414201	C		1/18/06	7/31/96	"RNA polymerase III subunit C17; physically interacts with C31, C11, and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex"
S0000000DG	intergenic		between YJL011C and tK(CUU)J			chromosome 10		10	414687	414881					
S000006625	tRNA		tK(CUU)J			chromosome 10	L000003611	10	414882	414954	W		1/18/06	5/19/00	tRNA-Lys
S000036030	noncoding_exon					tK(CUU)J		10	414882	414954	W		1/18/06	5/19/00	
S0000000DG	intergenic		between tK(CUU)J and tW(CCA)J			chromosome 10		10	414955	415846					
S000033313	noncoding_exon					tW(CCA)J		10	415882	415847	C		1/18/06	5/19/00	
S000033314	intron					tW(CCA)J		10	415916	415883	C		1/18/06	5/19/00	
S000006773	tRNA		tW(CCA)J			chromosome 10	L000003621	10	415952	415847	C		1/18/06	5/19/00	tRNA-Trp
S000033312	noncoding_exon					tW(CCA)J		10	415952	415917	C		1/18/06	5/19/00	
S0000000DG	intergenic		between tW(CCA)J and YJRWtau3			chromosome 10		10	415953	416181					
S000007047	long_terminal_repeat		YJRWtau3			chromosome 10		10	416182	416357	W		1/18/06	5/19/00	Ty4 LTR
S0000000DG	intergenic		between YJRWtau3 and YJLWdelta8			chromosome 10		10	416358	416421					
S000007029	long_terminal_repeat		YJLWdelta8			chromosome 10		10	416422	416566	W		1/18/06	5/19/00	Ty1 LTR
S0000000DG	intergenic		between YJLWdelta8 and YJLWdelta9			chromosome 10		10	416567	416814					
S000007030	long_terminal_repeat		YJLWdelta9			chromosome 10		10	416815	416942	W		1/18/06	5/19/00	Ty1 LTR
S000028451	ARS		ARS1014			chromosome 10		10	416939	417478			1/18/06	12/16/02	Autonomously Replicating Sequence
S000003547	ORF	Uncharacterized	YJL010C			chromosome 10		10	419478	417478	C		1/18/06	7/31/96	Essential nucleolar protein required for 18S rRNA synthesis
S0000000DG	intergenic		between YJL010C and YJL009W			chromosome 10		10	419479	419770					
S000003546	ORF	Dubious	YJL009W			chromosome 10		10	419771	420097	W		1/18/06	7/31/96	Hypothetical protein; open reading frame overlaps 3' end of essential CCT8 gene encoding a subunit of the cytosolic chaperonin Cct ring complex
S000003545	ORF	Verified	YJL008C	CCT8		chromosome 10	L000002764	10	421579	419873	C		1/18/06	7/31/96	"Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo"
S0000000DG	intergenic		between YJL008C and YJLWtau4			chromosome 10		10	421580	421861					
S000007038	long_terminal_repeat		YJLWtau4			chromosome 10		10	421862	422212	W		1/18/06	5/19/00	Ty4 LTR
S0000000DG	intergenic		between YJLWtau4 and YJLWdelta10			chromosome 10		10	422213	422516					
S000007031	long_terminal_repeat		YJLWdelta10			chromosome 10		10	422517	422803	W		1/18/06	5/19/00	Ty1 LTR
S000006662	tRNA		tM(CAU)J2	EMT3		chromosome 10	L000000553|L000003612	10	422853	422925	W		1/18/06	5/19/00	"tRNA-Met; tRNA that accepts methionine, functions in translational elongation but not translational initiation"
S000029922	noncoding_exon					tM(CAU)J2		10	422853	422925	W		1/18/06	5/19/00	
S000003544	ORF	Dubious	YJL007C			chromosome 10		10	422928	422614	C		1/18/06	7/31/96	Hypothetical protein
S0000000DG	intergenic		between YJL007C and YJL006C			chromosome 10		10	422929	423053					
S000003543	ORF	Verified	YJL006C	CTK2		chromosome 10	L000003011	10	424025	423054	C		1/18/06	7/31/96	"Beta subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates the C-terminal repeated domain of the RNA polymerase II large subunit (Rpo21p) to affect both transcription and pre-mRNA 3' end processing; has similarity to cyclins"
S0000000DG	intergenic		between YJL006C and tL(UAA)J			chromosome 10		10	424026	424347					
S000006650	tRNA		tL(UAA)J	SUP51	SUP52	chromosome 10	L000002209|L000003620	10	424431	424348	C	0	1/18/06	5/19/00	tRNA-Leu
S000037406	noncoding_exon					tL(UAA)J		10	424431	424348	C		1/18/06	5/19/00	
S0000000DG	intergenic		between tL(UAA)J and YJL005W			chromosome 10		10	424432	425072					
S000003542	ORF	Verified	YJL005W	CYR1	FIL1|TSM0185|SRA4|HSR1|CDC35	chromosome 10	L000000467	10	425073	431153	W	2	1/18/06	7/31/96	"Adenylate cyclase, required for cAMP production and cAMP-dependent protein kinase signaling; involved in cell cycle control and glucose and nitrogen repression of sporulation"
S0000000DG	intergenic		between YJL005W and YJL004C			chromosome 10		10	431154	431504					
S000003541	ORF	Verified	YJL004C	SYS1		chromosome 10	L000004153	10	432116	431505	C		1/18/06	7/31/96	Integral membrane protein of the Golgi required for targeting of the Arf-like GTPase Arl3p to the Golgi; multicopy suppressor of ypt6 null mutation
S0000000DG	intergenic		between YJL004C and YJL003W			chromosome 10		10	432117	432559					
S000003540	ORF	Verified	YJL003W	COX16		chromosome 10		10	432560	432916	W		1/18/06	7/31/96	"Mitochondrial inner membrane protein, required for assembly of cytochrome c oxidase"
S0000000DG	intergenic		between YJL003W and YJL002C			chromosome 10		10	432917	433136					
S000003539	ORF	Verified	YJL002C	OST1	NLT1	chromosome 10	L000002649	10	434567	433137	C		1/18/06	7/31/96	"Alpha subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins"
S0000000DG	intergenic		between YJL002C and YJL001W			chromosome 10		10	434568	435078					
S000003538	ORF	Verified	YJL001W	PRE3	CRL21	chromosome 10	L000000418|L000001485	10	435079	435842	W		1/18/06	7/31/96	"20S proteasome beta-type subunit, responsible for cleavage after acidic residues in peptides"
S000035911	intron					YJL001W		10	435144	435259	W		1/18/06	7/31/96	
S0000000DG	intergenic		between YJL001W and CEN10			chromosome 10		10	435843	436222					
S000077298	CDEIII					CEN10		10	436247	436223	C		1/18/06	10/8/04	
S000077297	CDEII					CEN10		10	436331	436248	C		1/18/06	10/8/04	
S000006471	centromere		CEN10	CEN10		chromosome 10	L000000303	10	436341	436223	C	0	1/18/06	2000-05-19|2004-10-08	Chromosome X centromere
S000077296	CDEI					CEN10		10	436341	436332	C		1/18/06	10/8/04	
S0000000DG	intergenic		between CEN10 and YJR001W			chromosome 10		10	436342	436717					
S000003761	ORF	Verified	YJR001W	AVT1		chromosome 10		10	436718	438526	W		1/18/06	7/31/96	"Vacuolar transporter, imports large neutral amino acids into the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters"
S0000000DG	intergenic		between YJR001W and YJR002W			chromosome 10		10	438527	438779					
S000003762	ORF	Verified	YJR002W	MPP10		chromosome 10	L000004335	10	438780	440561	W		1/18/06	7/31/96	"Component of the SSU processome, which is required for pre-18S rRNA processing, interacts with and controls the stability of Imp3p and Imp4p, essential for viability; similar to human Mpp10p"
S0000000DG	intergenic		between YJR002W and YJR003C			chromosome 10		10	440562	440908					
S000003763	ORF	Uncharacterized	YJR003C			chromosome 10		10	442468	440909	C		5/9/06	1996-07-31|2006-05-09	Putative protein of unknown function; GFP-fusion protein localizes to mitochondria
S0000000DG	intergenic		between YJR003C and ARS1015			chromosome 10		10	442469	442470					
S000028452	ARS		ARS1015			chromosome 10		10	442471	442880			1/18/06	12/16/02	Autonomously Replicating Sequence
S000003764	ORF	Verified	YJR004C	SAG1	AG(ALPHA)1	chromosome 10	L000001796	10	444776	442824	C	2	1/18/06	7/31/96	"Alpha-agglutinin of alpha-cells, binds to Aga1p during agglutination, N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin, C-terminal half is highly glycosylated and contains GPI anchor"
S0000000DG	intergenic		between YJR004C and YJR005W			chromosome 10		10	444777	445837					
S000003765	ORF	Verified	YJR005W	APL1	YAP80	chromosome 10	L000002495	10	445838	447940	W		1/18/06	7/31/96	"Beta-adaptin, large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport; similar to mammalian beta-chain of the clathrin associated protein complex"
S0000000DG	intergenic		between YJR005W and YJR005C-A			chromosome 10		10	447941	448391					
S000028523	ORF	Uncharacterized	YJR005C-A			chromosome 10		10	448673	448392	C		1/18/06	7/29/03	"Putative protein of unknown function, originally identified as a syntenic homolog of an <i>Ashbya gossypii</i> gene"
S0000000DG	intergenic		between YJR005C-A and YJR006W			chromosome 10		10	448674	449116					
S000003766	ORF	Verified	YJR006W	HYS2	SDP5|POL31|HUS2	chromosome 10	L000002981	10	449117	450580	W		1/18/06	7/31/96	"DNA polymerase III (delta) subunit, essential for cell viability; involved in DNA replication and DNA repair"
S0000000DG	intergenic		between YJR006W and YJR007W			chromosome 10		10	450581	450934					
S000003767	ORF	Verified	YJR007W	SUI2		chromosome 10	L000002178	10	450935	451849	W	2	1/18/06	7/31/96	"Alpha subunit of the translation initiation factor eIF2, involved in the identification of the start codon; phosphorylation of Ser51 is required for regulation of translation by inhibiting the exchange of GDP for GTP"
S0000000DG	intergenic		between YJR007W and YJR008W			chromosome 10		10	451850	452344					
S000003768	ORF	Uncharacterized	YJR008W			chromosome 10		10	452345	453361	W		1/18/06	7/31/96	Putative protein of unknown function; expression repressed by inosine and choline in an Opi1p-dependent manner; expression induced by mild heat-stress on a non-fermentable carbon source.
S0000000DG	intergenic		between YJR008W and YJR009C			chromosome 10		10	453362	453597					
S000028453	ARS		ARS1016			chromosome 10		10	454499	455470			1/18/06	12/16/02	Autonomously Replicating Sequence
S000003769	ORF	Verified	YJR009C	TDH2	GLD2	chromosome 10	L000002273	10	454596	453598	C	2.95	1/18/06	7/31/96	"Glyceraldehyde-3-phosphate dehydrogenase, isozyme 2, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell-wall "
S0000000DG	intergenic		between ARS1016 and YJR010W			chromosome 10		10	455471	456153					
S000003771	ORF	Verified	YJR010W	MET3		chromosome 10	L000001078	10	456154	457689	W	3	1/18/06	7/31/96	"ATP sulfurylase, catalyzes the primary step of intracellular sulfate activation, essential for assimilatory reduction of sulfate to sulfide, involved in methionine metabolism"
S0000000DG	intergenic		between YJR010W and YJR010C-A			chromosome 10		10	457690	457991					
S000003770	ORF	Verified	YJR010C-A	SPC1		chromosome 10	L000003006	10	458276	457992	C		1/18/06	7/31/96	"Subunit of the signal peptidase complex (SPC), which cleaves the signal sequence from proteins targeted to the endoplasmic reticulum (ER), homolog of the SPC12 subunit of mammalian signal peptidase complex"
S0000000DG	intergenic		between YJR010C-A and YJR011C			chromosome 10		10	458277	458555					
S000028454	ARS		ARS1017			chromosome 10		10	459252	459810			1/18/06	12/16/02	Autonomously Replicating Sequence
S000003772	ORF	Uncharacterized	YJR011C			chromosome 10		10	459341	458556	C		1/18/06	7/31/96	Hypothetical protein
S000003774	ORF	Uncharacterized	YJR013W	GPI14	PMH1	chromosome 10		10	460297	461508	W		1/18/06	2004-02-12|1996-07-31	"Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I, involved in GPI anchor biosynthesis, requires Pbn1p for function; homolog of mammalian PIG-M"
S000003773	ORF	Uncharacterized	YJR012C			chromosome 10		10	460333	459710	C		1/18/06	7/31/96	"Putative protein of unknown function; proposed involvement in transport based on mass spectrometry analysis of copurifying proteins; partially overlaps neighboring ORF, GPI14/YJR013W"
S0000000DG	intergenic		between YJR013W and YJR014W			chromosome 10		10	461509	461743					
S000003775	ORF	Verified	YJR014W	TMA22	RBF22	chromosome 10		10	461744	462340	W		1/18/06	7/31/96	"Protein of unknown function that associates with ribosomes and has a putative RNA binding domain; interacts with Tma20p; has homology to human protein DRP1, which interacts with human Tma20p homolog MCT-1"
S0000000DG	intergenic		between YJR014W and YJR015W			chromosome 10		10	462341	462635					
S000003776	ORF	Uncharacterized	YJR015W			chromosome 10		10	462636	464168	W		1/18/06	7/31/96	Putative protein of unknown function; localizes to the endoplasmic reticulum and cytoplasm; predicted to encode a membrane transporter based on phylogenetic analysis; YJR015W is a non-essential gene
S0000000DG	intergenic		between YJR015W and YJR016C			chromosome 10		10	464169	464365					
S000003777	ORF	Verified	YJR016C	ILV3		chromosome 10	L000000859	10	466123	464366	C	10	1/18/06	7/31/96	"Dihydroxyacid dehydratase, catalyzes third step in the common pathway leading to biosynthesis of branched-chain amino acids"
S0000000DG	intergenic		between YJR016C and YJR017C			chromosome 10		10	466124	466435					
S000003779	ORF	Dubious	YJR018W			chromosome 10		10	466701	467063	W		1/18/06	7/31/96	Hypothetical protein
S000003778	ORF	Verified	YJR017C	ESS1	PIN1|PTF1	chromosome 10	L000000587	10	466948	466436	C	17	1/18/06	2003-09-22|1996-07-31	Peptidylprolyl-cis/trans-isomerase (PPIase) specific for phosphorylated serine and threonine residues N-terminal to proline; regulates phosphorylation of the RNA polymerase II large subunit (Rpo21p) C-terminal domain
S0000000DG	intergenic		between YJR018W and YJR019C			chromosome 10		10	467064	467146					
S000003781	ORF	Dubious	YJR020W			chromosome 10		10	467916	468248	W		1/18/06	7/31/96	Hypothetical protein
S000003780	ORF	Verified	YJR019C	TES1	PTE1	chromosome 10	L000003343	10	468196	467147	C		1/18/06	7/31/96	Peroxisomal acyl-CoA thioesterase likely to be involved in fatty acid oxidation rather than fatty acid synthesis; conserved protein also found in human peroxisomes; TES1 mRNA levels increase during growth on fatty acids
S0000000DG	intergenic		between YJR020W and YJR021C			chromosome 10		10	468249	468469					
S000030252	intron					YJR021C		10	469178	469099	C		1/18/06	7/31/96	
S000003782	ORF	Verified	YJR021C	REC107	MER2	chromosome 10	L000001606	10	469494	468470	C		1/18/06	7/31/96	Protein involved in early stages of meiotic recombination; involved in altering chromatin structure at DNA double-stranded break sites and in coordination between the initiation of recombination and the first division of meiosis
S0000000DG	intergenic		between YJR021C and YJR022W			chromosome 10		10	469495	469698					
S000003783	ORF	Verified	YJR022W	LSM8		chromosome 10	L000004687	10	469699	470028	W		1/18/06	2003-09-22|1996-07-31	"Lsm (Like Sm) protein; forms heteroheptameric complex (with Lsm2p, Lsm3p, Lsm4p, Lsm5p, Lsm6p, and Lsm7p) that is part of spliceosomal U6 snRNP and is also implicated in processing of pre-tRNA, pre-snoRNA, and pre-rRNA"
S000003784	ORF	Dubious	YJR023C			chromosome 10		10	470120	469719	C		1/18/06	7/31/96	Hypothetical protein; open reading frame overlaps essential LSM8 gene encoding an snRNP protein required for RNA processing and splicing
S0000000DG	intergenic		between YJR023C and YJR024C			chromosome 10		10	470121	470144					
S000003785	ORF	Uncharacterized	YJR024C			chromosome 10		10	470879	470145	C		1/18/06	7/31/96	Putative protein of unknown function; localizes to the cytoplasm; potential substrate of Smt3p sumoylation; expression downregulated by the antifungal drug caspofungin and deletion mutant exhibits enhanced caspofungin resistance
S0000000DG	intergenic		between YJR024C and YJR025C			chromosome 10		10	470880	471052					
S000003786	ORF	Verified	YJR025C	BNA1	HAD1	chromosome 10	L000003490	10	471586	471053	C		1/18/06	7/31/96	"3-hydroxyanthranilic acid dioxygenase, required for biosynthesis of nicotinic acid from tryptophan via kynurenine pathway"
S0000000DG	intergenic		between YJR025C and YJRWTy1-1			chromosome 10		10	471587	472377					
S000007040	long_terminal_repeat		YJRWdelta11			chromosome 10		10	472378	472715	W		1/18/06	5/19/00	Ty1 LTR
S000007048	retrotransposon		YJRWTy1-1			chromosome 10		10	472378	478299	W		1/18/06	5/19/00	"Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats"
S000003787	transposable_element_gene		YJR026W			chromosome 10		10	472675	473997	W		1/18/06	7/31/96	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
S000003788	transposable_element_gene		YJR027W			chromosome 10		10	472675	477943	W		1/18/06	7/31/96	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes"
S000035051	plus_1_translational_frameshift					YJR027W		10	473977	473977	W		1/18/06	7/31/96	
S000007041	long_terminal_repeat		YJRWdelta12			chromosome 10		10	477966	478299	W		1/18/06	5/19/00	Ty1 LTR
S000007049	retrotransposon		YJRWTy1-2			chromosome 10		10	477966	483887	W		1/18/06	5/19/00	"Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats"
S000003789	transposable_element_gene		YJR028W			chromosome 10		10	478259	479581	W		1/18/06	7/31/96	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
S000003790	transposable_element_gene		YJR029W			chromosome 10		10	478259	483527	W		1/18/06	7/31/96	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes"
S000036045	plus_1_translational_frameshift					YJR029W		10	479560	479560	W		1/18/06	7/31/96	
S000007042	long_terminal_repeat		YJRWdelta13			chromosome 10		10	483550	483887	W		1/18/06	5/19/00	Ty1 LTR
S000003791	ORF	Uncharacterized	YJR030C			chromosome 10		10	486111	483874	C		1/18/06	7/31/96	Putative protein of unknown function; expression repressed in carbon limited vs carbon replete chemostat cultures; YJR030C is a non-essential gene
S0000000DG	intergenic		between YJR030C and YJR031C			chromosome 10		10	486112	486500					
S000003792	ORF	Verified	YJR031C	GEA1		chromosome 10	L000004312	10	490727	486501	C		1/18/06	7/31/96	"Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs), involved in vesicular transport between the Golgi and ER, Golgi organization, and actin cytoskeleton organization; similar to but not functionally redundant with Gea2p"
S0000000DG	intergenic		between YJR031C and YJR032W			chromosome 10		10	490728	490995					
S000003793	ORF	Verified	YJR032W	CPR7		chromosome 10	L000003230	10	490996	492177	W		1/18/06	7/31/96	"Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds to Hsp82p and contributes to chaperone activity"
S0000000DG	intergenic		between YJR032W and YJR033C			chromosome 10		10	492178	492292					
S000003794	ORF	Verified	YJR033C	RAV1	SOI3	chromosome 10	S000029472|L000002969	10	496366	492293	C		1/18/06	7/31/96	"Subunit of the RAVE complex (Rav1p, Rav2p, Skp1p), which promotes assembly of the V-ATPase holoenzyme; required for transport between the early and late endosome/PVC and for localization of TGN membrane proteins; potential Cdc28p substrate"
S0000000DG	intergenic		between YJR033C and YJR034W			chromosome 10		10	496367	496597					
S000003795	ORF	Verified	YJR034W	PET191		chromosome 10	L000001400	10	496598	496924	W		1/18/06	7/31/96	Protein required for assembly of cytochrome c oxidase
S0000000DG	intergenic		between YJR034W and YJR035W			chromosome 10		10	496925	497269					
S000003796	ORF	Verified	YJR035W	RAD26		chromosome 10	L000001569	10	497270	500527	W		1/18/06	7/31/96	Protein involved in transcription-coupled repair nucleotide excision repair of UV-induced DNA lesions; homolog of human CSB protein
S0000000DG	intergenic		between YJR035W and YJR036C			chromosome 10		10	500528	500627					
S000003798	ORF	Dubious	YJR037W			chromosome 10		10	503017	503400	W		1/18/06	7/31/96	Hypothetical protein
S000003797	ORF	Verified	YJR036C	HUL4		chromosome 10		10	503306	500628	C		1/18/06	7/31/96	"Protein with similarity to hect domain E3 ubiquitin-protein ligases, not essential for viability"
S0000000DG	intergenic		between YJR037W and YJR038C			chromosome 10		10	503401	503624					
S000003800	ORF	Uncharacterized	YJR039W			chromosome 10		10	503851	507216	W		1/18/06	7/31/96	Hypothetical protein
S000003799	ORF	Dubious	YJR038C			chromosome 10		10	503987	503625	C		1/18/06	7/31/96	Hypothetical protein
S0000000DG	intergenic		between YJR039W and YJR040W			chromosome 10		10	507217	507660					
S000003801	ORF	Verified	YJR040W	GEF1	CLC	chromosome 10	L000000701	10	507661	510000	W		1/18/06	7/31/96	"Chloride channel localized to late- or post-Golgi vesicles, involved in iron metabolism; highly homologous to voltage-gated chloride channels in vertebrates"
S0000000DG	intergenic		between YJR040W and YJR041C			chromosome 10		10	510001	510153					
S000003802	ORF	Verified	YJR041C	URB2	NPA2	chromosome 10		10	513678	510154	C		1/18/06	7/31/96	"Nucleolar protein required for normal metabolism of the rRNA primary transcript, proposed to be involved in ribosome biogenesis"
S0000000DG	intergenic		between YJR041C and YJR042W			chromosome 10		10	513679	513969					
S000003803	ORF	Verified	YJR042W	NUP85	RAT9	chromosome 10	L000003023	10	513970	516204	W		1/18/06	7/31/96	"Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC), required for assembly of the subcomplex and also for formation of the nucleocytoplasmic Gsp1p concentration gradient that plays a role in nuclear trafficking"
S0000000DG	intergenic		between YJR042W and YJR043C			chromosome 10		10	516205	516375					
S000003804	ORF	Verified	YJR043C	POL32		chromosome 10	L000004337	10	517428	516376	C		1/18/06	7/31/96	"Third subunit of DNA polymerase delta, involved in chromosomal DNA replication; required for error-prone DNA synthesis in the presence of DNA damage and processivity; interacts with Hys2p, PCNA (Pol30p), and Pol1p"
S0000000DG	intergenic		between YJR043C and tM(CAU)J3			chromosome 10		10	517429	517727					
S000006663	tRNA		tM(CAU)J3	IMT3		chromosome 10	L000003619	10	517799	517728	C		1/18/06	5/19/00	tRNA-IMet; one of four initiator methionine tRNAs in yeast that are functional for translation
S000029924	noncoding_exon					tM(CAU)J3		10	517799	517728	C		1/18/06	5/19/00	
S0000000DG	intergenic		between tM(CAU)J3 and YJRWdelta14			chromosome 10		10	517800	517873					
S000007043	long_terminal_repeat		YJRWdelta14			chromosome 10		10	517874	518014	W		1/18/06	5/19/00	Ty1 LTR
S0000000DG	intergenic		between YJRWdelta14 and YJR044C			chromosome 10		10	518015	518677					
S000003805	ORF	Verified	YJR044C	VPS55		chromosome 10		10	519100	518678	C		1/18/06	7/31/96	Late endosomal protein involved in late endosome to vacuole trafficking; functional homolog of human obesity receptor gene-related protein (OB-RGRP)
S0000000DG	intergenic		between YJR044C and YJR045C			chromosome 10		10	519101	519552					
S000003806	ORF	Verified	YJR045C	SSC1	mtHSP70|ENS1	chromosome 10	L000000561	10	521517	519553	C		1/18/06	7/31/96	Mitochondrial matrix ATPase that is a subunit of the presequence translocase-associated protein import motor (PAM); involved in protein translocation into the matrix and protein folding; member of the heat shock protein 70 (HSP70) family
S0000000DG	intergenic		between YJR045C and YJR046W			chromosome 10		10	521518	521962					
S000003807	ORF	Verified	YJR046W	TAH11	CDT1|SID2	chromosome 10	L000004733	10	521963	523777	W		1/18/06	7/31/96	"DNA replication licensing factor, required for pre-replication complex assembly"
S0000000DG	intergenic		between YJR046W and tS(AGA)J			chromosome 10		10	523778	523926					
S000006727	tRNA		tS(AGA)J			chromosome 10	L000003618	10	524008	523927	C		1/18/06	5/19/00	tRNA-Ser
S000032380	noncoding_exon					tS(AGA)J		10	524008	523927	C		1/18/06	5/19/00	
S0000000DG	intergenic		between tS(AGA)J and YJR047C			chromosome 10		10	524009	524822					
S000003808	ORF	Verified	YJR047C	ANB1	TIF51B|HYP1	chromosome 10	L000000085|L000000846|L000002308	10	525296	524823	C		1/18/06	7/31/96	"Translation initiation factor eIF-5A, promotes formation of the first peptide bond; similar to and functionally redundant with Hyp2p; undergoes an essential hypusination modification; expressed under anaerobic conditions"
S0000000DG	intergenic		between YJR047C and YJR048W			chromosome 10		10	525297	526249					
S000003809	ORF	Verified	YJR048W	CYC1		chromosome 10	L000000448	10	526250	526579	W	34	1/18/06	7/31/96	"Cytochrome c, isoform 1; electron carrier of the mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration"
S0000000DG	intergenic		between YJR048W and YJR049C			chromosome 10		10	526580	526798					
S000003810	ORF	Verified	YJR049C	UTR1		chromosome 10	L000002680	10	528391	526799	C		1/18/06	7/31/96	ATP-NADH kinase; phosphorylates both NAD and NADH; active as a hexamer; enhances the activity of ferric reductase (Fre1p)
S0000000DG	intergenic		between YJR049C and YJR050W			chromosome 10		10	528392	528611					
S000003811	ORF	Verified	YJR050W	ISY1	NTC30|UTR3	chromosome 10	L000002730	10	528612	529319	W		1/18/06	7/31/96	"Component of the spliceosome complex involved in pre-mRNA splicing, auxiliary splicing factor that may modulate Syf1p activity and help optimize splicing; isy1 syf2 double mutation activates the spindle checkpoint, causing cell cycle arrest"
S0000000DG	intergenic		between YJR050W and YJR051W			chromosome 10		10	529320	529775					
S000003812	ORF	Verified	YJR051W	OSM1		chromosome 10	L000001317	10	529776	531281	W	34	1/18/06	7/31/96	"Fumarate reductase, catalyzes the reduction of fumarate to succinate, required for the reoxidation of intracellular NADH under anaerobic conditions; mutations cause osmotic sensitivity"
S0000000DG	intergenic		between YJR051W and YJLWdelta15			chromosome 10		10	531282	531430					
S000007032	long_terminal_repeat		YJLWdelta15			chromosome 10		10	531431	531590	W		1/18/06	5/19/00	Ty1 LTR
S0000000DG	intergenic		between YJLWdelta15 and tG(GCC)J2			chromosome 10		10	531591	531742					
S000006584	tRNA		tG(GCC)J2			chromosome 10	L000003613	10	531743	531813	W		1/18/06	5/19/00	tRNA-Gly
S000030417	noncoding_exon					tG(GCC)J2		10	531743	531813	W		1/18/06	5/19/00	
